Identifier,battery/assualt,burglary,homicide,kidnapping,robbery,sexual offense,theft,theft from a vehicle,theft of cattle,nhs,ahs,comp,mcomp,prox,cohe,nmi,nmmi,poverty_rate,active_unoccupied,aver_income,PI_type,female_rate,male_to_female_ratio,female_headed_household_rate,male_to_female_household_ratio,adult_rate,nev_mar_rate,foreign_ent_rate,no_spanish_rate,popu
16082,27.0,28.0,35.0,3.0,60.0,12.0,6.0,38.0,1.0,4,0.6188616153502143,0.16443844860883602,0.14975307449916556,0.9136776819501695,0.7897848597494224,0.7919247794479065,0.7748298688570313,14.99305,3.3700632360180243,1665.16,"PI<40%,1~4999",51.38303194911015,0.9462,19.468531869454917,4.136494147095634,60.41026374097635,35.581061692969875,3.5800663297078885,0.0,69955
16083,13.0,0.0,24.0,2.0,23.0,1.0,1.0,9.0,0.0,13,2.7615185495545465,0.5191318013643454,0.49701256774702274,0.9722704710691629,0.9262864922623036,0.9263871699174203,0.9263871699170791,31.33883,1.7830461201314873,934.18,"PI<40%,1~4999",49.932005167607265,1.0027,14.745774263904035,5.781603882597643,57.30604474059972,36.44868735083532,3.222137983320698,0.057795607533827426,29414
16084,11.0,1.0,10.0,0.0,6.0,4.0,4.0,3.0,1.0,17,3.503942296168897,0.9947632133457844,0.9698279082664443,0.30696914473636566,0.07398591956026707,0.07418257204327579,0.07418257204336336,23.13942,2.9832321777594895,1419.45,PI>40%,52.27877219466609,0.9128000000000001,22.306306306306308,3.483037156704362,59.26245417295666,35.823304960375694,1.9987644001889742,0.4097476816907484,27822
16085,13.0,2.0,16.0,0.0,10.0,3.0,4.0,14.0,0.0,28,5.565888009155635,2.699705517121018,2.692585390971291,0.13961282589416565,0.0216240307563863,0.021661904421084493,0.021661904421017134,14.04144,2.921440261865794,1762.41,"PI<40%,1~4999",51.83156348502005,0.9293,17.675410139957364,4.657577346617725,64.17357774581511,30.942515789050244,3.822177444745293,0.015301282247452336,32677
16086,5.0,0.0,12.0,0.0,8.0,1.0,0.0,23.0,0.0,8,1.8286609020672613,0.5835190749976591,0.5679709530978634,0.636365109340903,0.3694305927804919,0.3706590433799122,0.3695721292472609,11.7484,3.470268242356031,1797.98,"PI<40%,1~4999",51.54190827622563,0.9401999999999999,16.15445754404557,5.190241902419024,64.82604111755404,31.919470016346896,11.736679640316735,0.0,15176
16087,6.0,2.0,13.0,0.0,12.0,1.0,0.0,12.0,2.0,18,4.046483190406841,0.5219540367366009,0.5056146197245289,0.9718839102133411,0.928587500354073,0.9286499813824709,0.9286499813838405,8.26993,2.8740490278951816,1844.57,"PI<40%,1~4999",51.05472783596401,0.9587,15.621726769414934,5.4013409961685825,62.41333530019176,32.238893219017925,3.00592075299833,0.0,13558
16088,57.0,115.0,27.0,4.0,81.0,12.0,19.0,113.0,1.0,13,2.519491071089321,1.9264876564039553,2.047954155392435,0.20054962899384282,0.02404581434006314,0.02413736909810252,0.013492280162651265,4.37001,5.486435421197106,3587.54,"PI<40%,1~4999",51.730409676557755,0.9331,19.03746698943662,4.2527996532042485,57.42212838482378,30.602576586023517,11.886025176611012,0.0,78623
16089,19.0,3.0,13.0,0.0,10.0,5.0,1.0,17.0,2.0,1,0.028011648421482654,0.0,0.0,0.864773207518763,0.5456740906007842,0.6111549814728781,0.6111549814728783,17.21568,4.174736389068216,1628.3,"PI<40%,1~4999",49.715056336190024,1.0115,19.762673414187244,4.060044150110375,63.44020533344934,34.77240194675064,10.860766324878576,0.0,22987
16090,6.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,16,3.4508773820166097,0.3899068597385939,0.37583721301234285,0.9517897022314864,0.877747330680855,0.8779560392807165,0.8779560392799238,23.4282,2.8559602649006623,1498.44,"PI<40%,1~4999",51.74910394265233,0.9323999999999999,13.663124641010912,6.318970047293747,63.02508960573476,33.8861881612811,2.874061236279607,0.0,13950
16091,6.0,0.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,13,2.7980330604269965,0.5346524509221646,0.5180202389557612,0.9520554103112472,0.8748442368818622,0.8751054146074873,0.8751054146072663,10.05027,1.0564733000384172,1744.4,"PI<40%,1~4999",52.275923321737835,0.9129,21.340244353942982,3.6859819569743233,65.3319517430242,34.30558238361986,6.647551497774089,0.08141514321663829,13511
16092,3.0,0.0,11.0,0.0,1.0,3.0,0.0,30.0,0.0,12,2.5106204510231147,0.6732490412468279,0.626717312067895,0.7674258823971444,0.5332620703163328,0.5341981237818888,0.5341981237815574,38.19292,4.5926253035990285,950.98,"PI<40%,1~4999",49.95796553173603,1.0017,15.495736734550066,5.453387903592542,56.228107047779176,37.94237091471669,5.688192147274558,0.0,14274
16093,21.0,14.0,9.0,0.0,18.0,3.0,7.0,12.0,6.0,3,0.5790522127259782,0.29733516259749737,0.28973210051015846,0.9363222859396992,0.8312743423719204,0.8331344089446818,0.8331344089446965,13.327110000000001,8.441268423403304,1489.4,"PI<40%,1~4999",52.49936564323776,0.9048,20.0319060222617,3.992036199095023,59.317794613404864,38.64705882352941,12.918049527699772,0.0,27587
16094,0.0,1.0,5.0,0.0,4.0,1.0,1.0,1.0,0.0,6,1.3276363339532873,0.3944436743606069,0.3901679549008827,0.8707496279245098,0.6902452777672693,0.6916977215969938,0.5585349414198387,11.90495,10.194778284293411,1578.98,"PI<40%,1~4999",51.465892597968065,0.943,18.07703530784943,4.531880548829702,69.81132075471697,31.089570992640457,2.6283987915407856,0.0,6890
16095,10.0,2.0,5.0,0.0,6.0,0.0,1.0,3.0,0.0,30,6.530299449104142,1.5637179212746721,1.5780146575708327,0.2668898482258231,0.07082964510767575,0.07092809664158897,0.0709280966412433,10.30558,2.397712274527057,1900.76,"PI<40%,1~4999",50.67802503477051,0.9732,19.27962415173134,4.186823104693141,67.37656467315716,32.35620697312903,8.207305209162467,0.0,11504
16096,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.4438931116496874,0.5466860510844753,0.5269327079890292,0.8997839635934481,0.7772547130628289,0.7782465017043615,0.7782465017044862,39.75985,1.1943986820428336,867.79,"PI<40%,1~4999",49.657794676806084,1.0138,15.98121350596598,5.25734710087371,55.64005069708492,39.048442906574394,1.9673395911019673,0.0,7890
16097,7.0,1.0,7.0,0.0,7.0,3.0,1.0,1.0,0.0,23,4.832199107410766,2.0741348637485695,2.0927758763241866,0.2038002857056378,0.033182024776928665,0.0332480592443972,0.03324805924433792,36.66915,4.336468129571578,964.87,"PI<40%,1~4999",51.802239859459796,0.9304000000000001,19.605991943605236,4.100481540930979,58.578285284060605,36.32033343256922,6.202852614896989,0.04078175487028265,31877
16098,32.0,26.0,8.0,1.0,36.0,2.0,2.0,9.0,5.0,6,1.2831856214779471,0.2909940503457251,0.27521690218051126,0.9393937426728846,0.8396666577242499,0.840459205056635,0.6912212127029222,17.890449999999998,9.624139756484913,1486.7,"PI<40%,1~4999",51.96342119419043,0.9244,16.198753942004462,5.173314339981006,60.97364174287251,34.79520066197766,6.027184466019418,0.0,26026
16099,0.0,1.0,9.0,0.0,4.0,1.0,1.0,21.0,0.0,6,1.281642733413399,0.5555947964173497,0.5407923337230257,0.8908654962940665,0.727721685436785,0.7290769234291038,0.729076923429253,38.73829,6.521337520783299,957.37,"PI<40%,1~4999",50.56731064090769,0.9776,14.778657825259408,5.7665143331948485,60.03066544004907,37.04488067117374,3.8288288288288284,0.0,16305
16100,14.0,2.0,6.0,0.0,5.0,1.0,0.0,6.0,0.0,8,1.664577588437408,2.4234014102580503,2.3540507144407643,0.1219040814615576,0.015943076309031533,0.016038078198516638,0.0123432745293573,21.71391,4.313099041533546,1545.7,"PI<40%,1~4999",53.2015343759221,0.8795999999999999,17.858463358722176,4.599585921325052,63.28562997934494,34.93952774044922,2.5026146720454205,0.036884036588964296,13556
16101,2.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0,3,0.5067406657916769,0.5726379578866018,0.5529328669517054,0.9072486054084647,0.7602456656750113,0.763238037281462,0.7632380372814617,44.87195,1.1943539630836049,693.1,"PI<40%,1~4999",49.454505782238705,1.0221,13.196416866943414,6.577814569536423,56.67684922539821,39.47686725128515,0.9959057209250858,0.0,9166
16102,501.0,272.0,159.0,8.0,862.0,88.0,64.0,655.0,0.0,48,11.785220611238369,0.5536653519778421,0.4866261293117499,0.4579378872660447,0.10324945096018434,0.10332754884873285,0.10519522640043966,12.42864,2.667594525632104,2421.02,"PI<40%,>5000",51.659426034564774,0.9358,22.050310390303128,3.5350835534712535,62.20199778024418,33.9308573281674,7.12018870651931,0.9151736166164579,315350
16103,24.0,4.0,14.0,0.0,9.0,2.0,2.0,14.0,0.0,37,8.088599163543458,1.8569411752255318,1.7645619172632216,0.26668611041224055,0.051986699188701364,0.05204708400200235,0.052047084001627344,12.1684,5.692079094753686,1791.39,"PI<40%,1~4999",50.85901862983331,0.9662000000000001,18.400170648464165,4.434732204961744,64.9059982094897,32.59941212356497,15.037725151554799,0.0,23457
16104,15.0,1.0,4.0,0.0,6.0,1.0,2.0,3.0,1.0,27,5.698505089804785,1.3378119814017049,1.3274388550460436,0.37210260196028244,0.09976829152025354,0.09992500803849699,0.09992500803829076,10.00115,13.817022872140983,1802.95,"PI<40%,1~4999",52.54546524630687,0.9031,19.809209751501587,4.048156956004756,66.17621093520098,34.1014174183279,3.3066794925750016,0.0,16991
16105,6.0,0.0,20.0,0.0,4.0,1.0,0.0,34.0,1.0,22,4.647154463071287,1.145400732118562,1.103167581863783,0.403571649796203,0.1396849393997472,0.13993805005704937,0.13993805005740675,10.04881,3.3460076045627374,1688.33,"PI<40%,1~4999",51.10292182153198,0.9568000000000001,20.733635501212184,3.82308083375699,65.20663332455909,31.69756702736233,30.098490525639654,0.0,18995
16106,8.0,1.0,34.0,0.0,9.0,0.0,1.0,16.0,0.0,38,8.544786087997334,0.6125943433453662,0.5872585170980862,0.8597537093063375,0.6663473969843242,0.6665813605678209,0.6665813605650928,11.511989999999999,2.1820720956620407,1729.32,"PI<40%,1~4999",51.64194032338724,0.9364,20.67898119174994,3.8358281809306867,62.370395065844306,32.48703974478266,13.28680759246148,0.02667111185197533,29995
16107,75.0,64.0,21.0,2.0,137.0,10.0,5.0,41.0,2.0,75,17.766657900793735,0.8182271284666266,0.8064714663989119,0.5739980997914254,0.2864843821474873,0.2865968351399595,0.2811511111046331,6.938750000000001,6.230326712254423,2844.87,"PI<40%,1~4999",51.943366687087334,0.9251999999999999,19.77512413311995,4.056858269350488,65.26580899870669,32.27128223242671,5.522962881161741,0.0,73455
16108,228.0,60.0,99.0,1.0,302.0,52.0,12.0,260.0,0.0,3,0.33169986313021144,0.09562276416395771,0.09028654730111482,0.6885833626967395,0.44359020567831714,0.45048224190746844,0.5091351660507005,9.50757,3.3628743726216515,2630.21,"PI<40%,1~4999",51.77590783548807,0.9314,21.086354002499863,3.742403546300353,63.66293752888201,32.31177124611569,9.145701586185298,0.004298717907384122,186102
16109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,3.5481061032426338,0.5655778427427024,0.5452301540944079,0.869259806267208,0.7275159357308205,0.7279988627875114,0.7279988627870821,6.26376,4.3985637342908435,1935.0,"PI<40%,1~4999",54.45026178010471,0.8365,21.596534653465348,3.6303724928366763,71.32737911918694,35.16691957511381,5.120865139949109,0.0,3247
16110,59.0,40.0,38.0,0.0,44.0,7.0,2.0,40.0,2.0,11,2.128176028382332,0.7165611711048822,0.6221871337496324,0.24538763126830762,0.0645720021033677,0.0648532481250985,0.06791369638466263,12.57252,6.829992576095026,1557.11,"PI<40%,1~4999",52.267175245360654,0.9131999999999999,17.548495198814205,4.698494307748806,63.61805168645266,34.74866610502668,11.505024027959807,0.0,46666
16111,7.0,3.0,6.0,1.0,10.0,2.0,5.0,12.0,0.0,8,1.433071283149987,0.32350880916147673,0.3097379002361177,0.954168613756194,0.8773287506356997,0.8778011557834523,0.8778011557833173,25.488909999999997,2.3870262390670556,1205.9,"PI<40%,1~4999",51.116804624885035,0.9562999999999999,13.354181914964403,6.488290981564524,59.81474182104848,33.76494919521626,3.5341365461847385,0.019708316909735908,15222
16112,214.0,136.0,86.0,5.0,292.0,26.0,18.0,148.0,14.0,30,7.314933061109402,0.2971335807096859,0.2809505328180418,0.8986659398717726,0.7643215084516561,0.7645302685014085,0.6429264550794555,14.95401,4.758356582162228,1920.08,"PI<40%,>5000",51.96227191482248,0.9245,21.823572825087723,3.58220112726194,60.38358172489616,36.34731217475441,8.403602101877235,0.027646688183934058,155534
16113,28.0,13.0,9.0,0.0,20.0,2.0,3.0,3.0,3.0,32,6.551444055193227,3.1153287861193246,3.1479009499284305,0.13206051516909803,0.01839878369082883,0.01842628942466572,0.01842628942459791,11.89335,6.732518845853912,1538.41,"PI<40%,1~4999",52.96762589928058,0.8879,17.374955935921037,4.755410279531109,66.33562715045355,31.39827100924809,20.1367507697229,0.0,25576
17001,10.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,2.0,16,3.214938984050298,0.7605066727751855,0.7210415002983339,0.6732985341990997,0.35939902975180515,0.36010972020599263,0.3601097202058517,9.34563,5.309456487590324,1907.55,"PI<40%,1~4999",51.68908994771165,0.9346,21.939165735129727,3.558058460713328,63.56265789319077,33.4764606655421,26.81314755269739,0.0,17021
17002,3.0,10.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,2,0.33846055503179806,0.14960271419479315,0.14960271419479312,0.8801420390167627,0.6943850043260792,0.6996878946414524,0.6800791268218442,12.585189999999999,6.2088297126839525,2416.0,"PI<40%,1~4999",51.09817412013761,0.9570000000000001,17.3811544991511,4.753357753357753,64.19158507541678,31.63025442477876,39.38184368088894,0.04763164858428155,18895
17003,73.0,21.0,12.0,1.0,52.0,5.0,16.0,10.0,2.0,30,6.589374431990874,1.3213954523289926,1.2991681890594582,0.34728888036318767,0.10889588400955956,0.10904159589893338,0.10904159589924338,11.60957,9.653092006033184,1799.83,"PI<40%,1~4999",51.15595785724884,0.9548000000000001,20.23413358687901,3.942143906020558,62.82237720730078,34.97564042118498,19.382234714540452,0.0,33695
17004,120.0,52.0,31.0,0.0,93.0,7.0,12.0,46.0,2.0,6,1.0940409056082385,2.8859496954423984,3.289245336519089,0.05488237152937756,0.0025992227446669327,0.0026227871426773674,0.0014711455608361465,9.96191,5.440091622595749,2215.14,"PI<40%,>5000",51.581162985316865,0.9387000000000001,24.923786345587292,3.0122314729160244,62.549133974082615,33.80160405234276,22.02812045743983,0.1889280551822078,78866
17005,6.0,0.0,3.0,0.0,6.0,0.0,4.0,3.0,0.0,5,0.9910400014648182,0.5151324874284917,0.499782317050718,0.9326276719885285,0.8305224803381667,0.831584616836191,0.8315846168361952,10.78427,9.093550261475885,1495.81,"PI<40%,1~4999",50.54376517791152,0.9784999999999999,22.30392156862745,3.4835164835164836,65.3257311793897,34.29819770617149,19.179120641108945,0.0,9471
17006,811.0,230.0,121.0,1.0,1125.0,120.0,68.0,792.0,4.0,40,9.311134115544522,0.6015160098909944,0.6127115438879505,0.4822726054563252,0.17549962879653577,0.17565395795151442,0.11812685807930136,6.502610000000001,3.635497698047309,2632.96,"PI<40%,>5000",52.24163418128271,0.9142,25.99229020232448,2.8472946870628983,65.77648153327206,34.42534471923404,29.206783750551008,0.03938198816257341,175207
17007,2938.0,803.0,375.0,16.0,6596.0,255.0,313.0,2458.0,4.0,14,2.421177252957586,0.48417574991223605,0.4335724647607077,0.18251872684186538,0.03495608891743929,0.035094654417149346,0.029373420141428744,2.29527,4.530984070233008,4869.47,"PI<40%,>5000",52.651656223984574,0.8993000000000001,26.63098601234306,2.7550243146705684,67.46538579503132,35.640825715586075,37.46561743692303,0.006298470840818473,365168
17008,236.0,105.0,41.0,0.0,431.0,31.0,50.0,89.0,3.0,10,1.9241687796122895,0.51217569526427,0.557896410250303,0.35059688045572684,0.10730898177162103,0.10779967833214918,0.04755492800550783,4.67396,4.707466620824022,3692.46,"PI<40%,1~4999",51.17566029825718,0.9541,22.76984889940595,3.3917726657645466,62.077019823920466,32.78449421450102,36.15008886513628,0.001197819967658861,83485
17009,24.0,8.0,1.0,0.0,11.0,0.0,12.0,23.0,1.0,11,2.1480162376564316,0.4401819748809558,0.4272911652092514,0.89633159124584,0.7449588474248946,0.7457144620857705,0.7457144620855068,7.815869999999999,6.548135299219428,2178.35,"PI<40%,1~4999",50.82468281430219,0.9675,17.63662171753016,4.670020120724346,62.36447520184545,32.440638380692874,22.30035756853397,0.0,17340
17010,5.0,1.0,1.0,0.0,3.0,3.0,0.0,5.0,0.0,7,1.5721387877799287,0.372724136202794,0.3584691445930722,0.8676400167389925,0.7073278324171709,0.708483185918624,0.6925976627581925,9.4213,6.473852362535733,2013.38,"PI<40%,1~4999",51.23993352933657,0.9516,21.910004480573512,3.5641250365176744,63.24939281605522,34.492559772613276,15.003236245954692,0.006391409945033875,15646
17011,677.0,260.0,32.0,0.0,2277.0,61.0,99.0,207.0,3.0,14,2.7312145570338506,0.8559987766521567,0.7792807157216356,0.15598802424092365,0.02560265785732187,0.025694931005539042,0.02057467716698807,4.33333,4.661336212228558,3496.29,"PI<40%,1~4999",51.883952008854905,0.9274,23.996967337404204,3.167193237127487,66.30414362817525,34.824162265555124,36.015369201689786,0.012693383700679859,196953
17012,447.0,99.0,72.0,0.0,272.0,36.0,54.0,70.0,3.0,19,3.8112772446327456,0.9844584453516274,1.0016233177536267,0.2698185380360765,0.06019163849462581,0.06033772242935985,0.0411327009342139,4.33845,4.781432315887376,2928.08,"PI<40%,1~4999",52.04572258005987,0.9214,26.2238398544131,2.813324080499653,67.8599292388642,33.48949882304545,19.052352551358513,0.003628776195228159,55115
17013,14.0,6.0,2.0,0.0,7.0,1.0,1.0,6.0,0.0,26,5.4492629683627225,1.3887649413787457,1.4045467115879482,0.31461384662114894,0.07157635457194124,0.07169872463949814,0.07169872463976928,8.72838,8.315295815295816,2047.32,"PI<40%,1~4999",52.054231717337714,0.9211,23.411185806362187,3.2714624037892244,66.52287044645303,35.44369938169468,13.762547594323296,0.0,14604
17014,15.0,2.0,2.0,0.0,6.0,0.0,1.0,1.0,4.0,5,1.0026231693330718,0.6144798648228842,0.6023658560144969,0.820445149213575,0.6128802263816251,0.6149983832804077,0.614998383280405,5.61571,5.10969175229103,2326.24,"PI<40%,1~4999",51.586294416243646,0.9384999999999999,23.01980198019802,3.3440860215053765,64.57275803722504,33.9539978094195,16.71360485268631,0.0,9456
17015,105.0,27.0,27.0,0.0,44.0,2.0,15.0,13.0,2.0,9,1.8437739588096242,0.35044252375908963,0.344637746036288,0.910980932082647,0.7798595486793055,0.7806207909342399,0.7792534727645875,19.69927,6.832229580573951,1336.83,"PI<40%,1~4999",51.55262104841937,0.9398000000000001,21.463978849966953,3.65896843725943,61.712685074029615,34.94135753330149,12.641517145542977,0.0,24990
17016,6.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,10,2.302317487733956,0.2929279552229054,0.2737053135260237,0.9538064794684922,0.8822571018799458,0.8825529807735947,0.843824143752747,15.640580000000002,5.230160039597426,1484.28,"PI<40%,1~4999",50.925376675762244,0.9637,17.58065474422197,4.6880702940182495,60.70115078894294,33.93842463014794,5.1408028759736375,0.0,16858
17017,340.0,74.0,56.0,3.0,170.0,25.0,72.0,73.0,7.0,2,0.20473152932432317,4.35477395886634,4.35477395886634,0.04350515682459284,0.0009935255170371803,0.0010431475274425073,0.00032575737949833866,20.19918,4.297421547071758,1507.11,"PI<40%,1~4999",51.040025980352354,0.9592,21.55592894080031,3.639094899349175,63.40342615896728,32.82738541242962,14.304738105415446,0.004871316067224162,61585
17018,418.0,134.0,56.0,0.0,743.0,43.0,78.0,189.0,7.0,23,4.977149874870801,0.6668475092253271,0.7062799816612204,0.3772056443103839,0.11723229058658984,0.11743833253152187,0.08101909967121577,9.52644,3.9886102288905927,2172.39,"PI<40%,>5000",51.562066477997895,0.9394,24.22306020470715,3.12829754601227,63.75617335331003,34.440816227436606,32.39202813599062,0.05549081626990733,108126
17019,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,26,5.186252803769503,2.204205882500033,2.1558149643180586,0.23209696560506077,0.035817910158368056,0.03588484593701895,0.03588484593702575,12.933919999999999,6.3575879184708,1771.27,"PI<40%,1~4999",51.550540519214074,0.9398000000000001,20.392218758631575,3.9038312693498454,64.1284620847471,34.29140289973453,10.114878117119641,0.0,25346
17020,72.0,27.0,3.0,0.0,57.0,13.0,15.0,9.0,0.0,1,0.1077626464948284,0.0,0.0,0.95546024612489,0.8024061714216391,0.814228940122919,0.8142289401229186,10.74013,3.8779193786577695,2335.73,"PI<40%,>5000",51.2575368132792,0.9509000000000001,21.019077400431485,3.7575827470879943,65.25979485454852,33.37595509122096,21.148844285223536,0.06726080376660501,41629
17021,9.0,2.0,1.0,0.0,6.0,1.0,1.0,2.0,0.0,9,1.9021710197456545,0.7144719963483642,0.6941842299871429,0.6963251318505423,0.4497731035941445,0.45101574289086827,0.45101574289093116,7.05329,8.260729267505647,2531.38,"PI<40%,1~4999",50.54428168256955,0.9784999999999999,26.02005770023355,2.8431890179514254,65.47507055503291,34.41379310344828,16.694011484823626,0.0,7441
17022,1.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,3,0.2618944911354294,0.10716093807671372,0.12492645354755069,0.759039423724495,0.5078734789591043,0.5168349400234776,0.5002609797818168,28.61484,2.574726250369932,1342.94,"PI<40%,>5000",51.891524715226254,0.9270999999999999,20.453237033547914,3.8892016376663254,58.08861950047027,36.17390048385932,5.590911481617841,0.041801651165221027,19138
17023,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0.9208282427280285,0.5164726623050935,0.49830343307104213,0.9508366895625741,0.8702591563101696,0.8710986941764801,0.8710986941764384,23.659,2.371843917368018,1347.27,"PI<40%,1~4999",49.819168173598555,1.0073,11.51816674204734,7.6819371727748695,63.125376732971674,29.955501618122977,9.61451247165533,0.0,6636
17024,49.0,9.0,6.0,0.0,22.0,13.0,2.0,10.0,2.0,32,6.809727811280193,1.532946202946398,1.4989225620805025,0.2127560911187133,0.04915329077913555,0.049220466219481646,0.047146961594880354,7.82077,6.181679055531264,2077.46,"PI<40%,1~4999",51.17734907223665,0.9540000000000001,22.345210704143607,3.4752319109461967,64.10057077392034,32.910679819858466,18.512324127694267,0.006137353982119843,48881
17025,16.0,2.0,6.0,0.0,14.0,1.0,3.0,2.0,0.0,2,0.15470203189101261,0.20608471180251905,0.20608471180251905,0.8280217603426263,0.5689148450422074,0.5846710984307066,0.22657096757886835,9.45134,5.59320649955091,1961.91,"PI<40%,1~4999",50.50421766981671,0.98,21.70032426878993,3.60822606894511,65.67831546901756,33.86841142764254,12.767255216693417,0.0031711803133126146,31534
17026,14.0,1.0,0.0,0.0,11.0,2.0,4.0,6.0,0.0,10,2.373172347893401,0.5032930408411185,0.4921924885494412,0.9060300875762113,0.7687546326475995,0.7693875497762918,0.7679106177060007,8.21885,3.6363636363636362,1873.35,"PI<40%,1~4999",51.02460255092789,0.9598,14.91886655364495,5.702922077922078,64.32327872816298,30.47975177022834,19.866017052375152,0.09067279211751193,16543
17027,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,10,2.086404837723693,0.5235178108395406,0.5040546850758234,0.9490756987301596,0.8716536507967833,0.8720140547486341,0.8720140547481596,25.19014,6.093273962971643,1214.66,"PI<40%,1~4999",51.36713319121328,0.9468000000000001,15.719873346991992,5.361374407582939,61.701733246825476,30.87644399799096,15.6439712337723,0.06488089721012141,10789
17028,237.0,105.0,39.0,0.0,374.0,31.0,49.0,71.0,1.0,37,7.973271275578418,0.785582971206523,0.7517965284248425,0.448330366545426,0.17509276144171804,0.17527123285825527,0.1717982358625971,7.532030000000001,4.345761969104919,2434.92,"PI<40%,1~4999",49.25846454829447,1.0301,22.915763858795295,3.3638082769655977,63.80675901675554,32.76804338756779,31.627030162412993,0.0047332050108863715,63382
17029,542.0,260.0,93.0,2.0,758.0,53.0,109.0,199.0,7.0,1,0.11988619407656863,0.0,0.0,0.9343180786668112,0.7721680014123535,0.7837058124159,0.7837058124159011,8.62882,4.876386996301344,2115.54,"PI<40%,1~4999",51.36209839819272,0.9470000000000001,25.220173669698344,2.9650797536001305,63.964958549275764,32.54425135847636,29.20987551694757,0.1226655217884633,97827
17030,84.0,29.0,8.0,3.0,48.0,9.0,8.0,20.0,0.0,3,0.5422907816717225,0.4492967752923507,0.5362003803437645,0.3536508282576574,0.10610986155087178,0.10785292565349075,0.0599539539056987,11.91048,4.943089430894309,1724.87,"PI<40%,1~4999",50.9346493195753,0.9632999999999999,19.124068841510404,4.229012760241773,61.597128757290264,34.022046516996596,19.323108781466384,0.014954389113204725,46809
17031,43.0,21.0,1.0,0.0,35.0,4.0,9.0,5.0,0.0,30,6.548399142811935,0.7722752937059458,0.753847816497172,0.5980940475123798,0.34400766909739433,0.34433993688713854,0.3443553090204345,4.85335,6.161137440758294,2899.0,"PI<40%,1~4999",51.704075521204686,0.9340999999999999,27.55415291923684,2.6292169929196167,68.33699341185866,34.08232967823117,21.194817241079452,0.0,35063
17032,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29,6.2287935021643035,0.7949602173614558,0.7870920842990498,0.5756922865147086,0.3214044289246733,0.32174760537012176,0.3217476053712074,11.59491,7.615167659041052,2018.57,"PI<40%,1~4999",51.006932981181905,0.9605,16.657473800330944,5.003311258278146,64.97193793331132,33.05218012866333,7.710306406685237,0.0,9087
17033,8.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,25,5.256747150013423,0.8467239734724968,0.8238073648197805,0.5767208465512345,0.29615865700468874,0.29654103607263044,0.2965410360722668,14.317689999999999,4.818614877244412,1722.73,"PI<40%,1~4999",52.762789426951706,0.8953,15.174879091610007,5.589838337182448,63.144593948500784,37.07369747142985,4.599437083819592,0.0,14641
18001,31.0,3.0,42.0,0.0,42.0,7.0,4.0,41.0,4.0,14,3.0894282561193607,0.5913312104052624,0.552813978036834,0.8270518749415167,0.6097352189651902,0.6104516806775345,0.6319906321172403,12.12011,4.224287765434898,1841.99,"PI<40%,1~4999",49.991797003171826,1.0003,21.72114304501493,3.6038092835519677,64.07360822487148,34.2469644251935,10.573283602707557,0.010937329104232747,36572
18002,9.0,4.0,8.0,0.0,8.0,2.0,0.0,8.0,2.0,9,1.7800855748109041,0.5835233139367322,0.5276129327219824,0.8856469085877834,0.7078789635706628,0.7089391385440001,0.7089391385441869,2.5565,4.174195880014456,2127.87,"PI<40%,1~4999",49.957318274345,1.0017,17.47444774151006,4.722641509433962,66.9380786657036,33.5832083958021,14.696058784235136,0.0,15229
18003,6.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,5,0.892552248639527,0.5059023702598617,0.48240433630116775,0.9323629058538782,0.8104877759744291,0.8118225108869251,0.8118225108869422,3.03947,3.406862745098039,2091.07,"PI<40%,1~4999",49.365391490883084,1.0256999999999998,15.161550165577731,5.595631641086187,67.22381122631391,32.276982068343294,22.81135531135531,0.0,11188
18004,59.0,29.0,29.0,0.0,46.0,28.0,15.0,53.0,15.0,19,3.648372439179171,0.38079841034795014,0.35792049534057613,0.841626287056298,0.645851917989446,0.6464220119222702,0.6464220119228243,7.79457,2.9813492338625807,2023.35,"PI<40%,1~4999",49.69672864671374,1.0122,19.577263638960297,4.1079661511526115,64.68415744541825,32.1063660133143,20.602522459251457,0.0028409494453046206,70399
